airportName,cityName,iso2DigitNationCode,IataCode
훼브데 공항,스쿠데,SE,KVB
스키로스 아일랜드 내셔널 공항,스키로스,GR,SKU
슬리트무트 공항,슬리트뮤트,US,SLQ
슬리악 공항,슬리아크,SK,SLD
슬라이고 공항,슬라이고,IE,SXL
슬룰린 필드 국제 공항,윌리스턴,US,ISN
슬로베니아 그라데츠 공항,슬로베니아 그라데츠,SI,n/a
스마라 공항,스마라,EH,SMW
스미스 필드,포트 웨인,US,SMD
스미스 레이놀즈 공항,윈스턴-세일럼,US,INT
스미더스 공항,스미더스,CA,YYD
서머나 공항,스미르나,US,MQY
스네이크 베이 공항,밀리카피티,AU,SNB
소알랄라 공항,소알라라,MG,DWB
소브랄 지역 공항,소브랄 지역,BR,JSO
소치 국제 공항,소치,RU,AER
소코트라 공항,소코트라,YE,SCT
수카르노 하타 국제공항,자카르타,ID,CGK
소피아 공항,소피아,BG,SOF
송달 공항,송달,NO,SOG
서학국제공항,소하그,EG,HMB
소하르 공항,소하르,OM,OHS
소콜 공항,마가단,RU,GDX
솔라푸르 공항,솔라푸르,IO,SSE
솔런트 공항,솔런트,GB,n/a
연대 슈체친 골레니우프 공항,슈체친,PL,SZZ
솔로몬 공항,솔로몬,AU,SLJ
솔로브키 공항,솔로베츠키 섬,RU,CSH
솔웨지 공항,솔웨지,ZM,SLI
소나리 공항,잠셰드푸르,IO,IXW
쇠네르보르 공항,존더보르그,DK,SGD
송에아 공항,송게아,TZ,SGX
쑹위안 차간후 공항,송원,CN,YSQ
쇠르요센 공항,소르코센,NO,SOJ
소로아코 공항,소로아코,ID,SQR
소리소 공항,소리소,BR,SMT
소토 카노 공군기지,테구시갈파,HN,XPL
아바네 람데인 공항,베자이아,DZ,BJA
사우스 안드로스 공항,사우스 안드로스,BS,TZN
사우스 아칸소 공항앳 굿윈 필드,엘도라도,US,ELD
사우스 벤드 국제 공항,사우스 벤드,US,SBN
사우스 비미니 공항,비미니,BS,BIM
사우스 케이커스 공항,사우스 카이코스,TC,XSC
사우스 골번 아일랜드 공항,골번 제도,AU,GBL
사우스 인디언 레이크 공항,사우스 인디언 레이크,CA,XSI
사우스 나크넥 공항,사우스 나크넥,US,WSN
사우스 파드레 아일랜드 국제공항,브라운스빌,US,BRO
사우스 웨스트 베이 공항,사우스 웨스트 베이,VU,SWJ
사우샘프턴 공항,사우샘프턴,GB,SOU
사우스다운스 공항,키트웨,ZM,KIW
사우스이스트 아이오와 공항,버링턴,US,BRL
서던 캘리포니아 로지스틱스 공항,빅터빌,US,VCV
서던 위스콘신 공항,제인스빌,US,JVL
사우스웨스트 플로리다 국제공항,사우스 포트 마이어스,US,RSW
사우스웨스트 조지아 지역 공항,조지아 남서부,US,ABY
사우스웨스트 오리건 공항,노스 벤드,US,OTH
소베츠카야 가반 공항,소베츠카야 가반,RU,GVN
소베츠키 공항,소베츠키,RU,OVS
소요공항,소요,AO,SZA
스페이스 코스트 지역 공항,스페이스 코스트,US,TIX
스핑크스 국제공항,기자,EG,SPX
스피첸코보 공항,노보쿠즈네츠크,RU,NOZ
스피릿 오브 세인트루이스 공항,세인트루이스,US,SUS
스플리트 공항,나뉘다,HR,SPU
스포캔 국제 공항,스포캔,US,GEG
스프릭스 페인 공항,몬로비아,LR,MLW
스프링 포인트 공항,스프링 포인트,BS,AXP
스프링필드 브랜슨 내셔널 공항,스프링필드,US,SGF
스레드네콜림스크 공항,스레드네콜림스크,RU,SEK
스리 구루 람 다스 지 국제공항,암리차르,IO,ATQ
스리 사티아 사이 공항,푸타파르티,IO,PUT
장크트갈렌 알텐라인 공항,장크트갈렌-알텐라인,CH,ACH
세인트 조지 공항,세인트 조지,AU,SGO
세인트 메리스 공항,실리 제도,GB,ISC
세인트 안토니 공항,성 안토니오,CA,YAY
세인트 캐서린 국제 공항,성 캐서린,EG,SKV
세인트 클레어 카운티 국제 공항,포트 휴런,US,PHN
세인트 클라우드 공항,세인트 클라우드,US,STC
세인트 조지 공항,세인트 조지,US,STG
세인트 조지 공항,세인트 조지,US,SGU
세인트 존스 국제 공항,세인트 존스,CA,YYT
세인트 루이스 공항,세인트 루이스,CA,YFX
세인트루이스 다운타운 공항,카호키아,US,CPS
세인트 메리스 공항,세인트 메리,US,KSM
세인트 마이클 공항,세인트 마이클,US,SMK
세인트폴 아일랜드 공항,세인트 폴 섬,US,SNP
세인트피트 클리어워터 국제공항,상트페테르부르크,US,PIE
세인트 테레사 포인트 공항,세인트 테레사 포인트,CA,YST
스타니엘 케이 공항,스타니엘 케이,BS,TYM
스테이트 칼리지 지역공항,주립대학,US,SCE
스타방에르 공항 솔라,스타방에르,NO,SVG
스타브로폴 슈파콥스코예 공항,스타브로폴,RU,STW
스팀보트 스프링스 공항,스팀보트 스프링스,US,SBS
스테빈스 공항,스테빈스,US,WBB
스텔라 마리스 공항,스텔라 마리스,BS,SML
스테파나반 공항,스테파나반,AM,n/a
스테판빌 국제 공항,스티븐빌,CA,YJT
스티븐스 빌리지 공항,스티븐스 빌리지,US,SVS
스튜어트 국제 공항,뉴욕,US,SWF
스틸워터 공항,스틸워터,US,SWO
스틴슨 공항,샌안토니오,US,SSF
스톡홀름 알란다 공항,스톡홀름,SE,ARN
스톡홀름 브롬마 공항,스톡홀름,SE,BMA
스톡홀름 스카브스타 공항,스카브스타,SE,NYO
스톡홀름 베스테로스 공항,베스테로스,SE,VST
스톡턴 메트로폴리탄 공항,스톡턴,US,SCK
스톡마크네스 공항,스톡마크네스,NO,SKN
스토니래피즈 공항,스토니 래피즈,CA,YSF
스토니 리버 공항,스토니 리버,US,SRV
스트로드 공항,스토리드,NO,SRP
스토노웨이 공항,스토르노웨이,GB,SYY
스토루만 공항,스토루만,SE,SQO
스트라한 공항,스트라한,AU,SRN
스트라스부르 공항,스트라스부르,FR,SXB
스트라우빙 발뮐레 공항,슈트라우빙,DE,RBM
스트레체보이 공항,스트레제보이,RU,SWT
스트론세이 공항,스트론세이,GB,SOY
스튜어트 아일랜드 활주로,스튜어트 섬,CA,YRR
스투피노 공항,스투피노,RU,n/a
슈투트가르트 공항,슈투트가르트,DE,STR
슈투트가르트 공항,슈투트가르트,US,SGT
수아바나오 공항,수아바나오,SB,VAO
수빅 베이 국제 공항,수빅 만,PH,SFS
수체아바 국제공항,수체아바,RO,SCV
서드베리 공항,서드베리,CA,YSB
스기마누루 공항,라하,ID,RAQ
수이공항,수이,PK,SUL
수이펀허 동닝 공항,쑤이펀허,CN,HSF
수코타이 공항,수코타이,TH,THS
수쿠미 바부샤라 공항,수쿠미,GE,SUI
스키 공항,스키,PG,SKC
수쿠르 공항,수쿠르,PK,SKZ
술라이마니야 국제공항,술라이마니야,IQ,ISU
설리번 베이 수상 비행장,설리번 베이,CA,YTG
설파 스프링스 공항,설퍼 스프링스,US,SLR
술탄 압둘 아지즈 샤 공항,쿠알라룸푸르,MY,SZB
술탄 압둘 할림 공항,알로르 세타르,MY,AOR
술탄 아지 무하마드 술라이만 공항,발릭파판,ID,BPN
술탄 아즐란 샤 공항,이포,MY,IPH
술탄 바불라 공항,테르나테,ID,TTE
술탄 반티란 공항,톨리톨리,ID,TLI
술탄 하지 아흐마드 샤 공항,쿠안탄,MY,KUA
술탄 하사누딘 국제공항,마카사르,ID,UPG
술탄 이스칸다르 무다 국제공항,반다아체,ID,BTJ
술탄 이스마일 페트라 공항,코타바루,MY,KBR
술탄 마흐무드 공항,쿠알라트렝가누,MY,TGG
술탄 마흐무드 바다루딘 II 국제공항,팔렘방,ID,PLM
술탄 무하마드 카하루딘 3세 공항,숨바와,ID,SWQ
술탄 무하마드 살라후딘 공항,비마,ID,BMU
술탄 샤리프 카심 2세 국제공항,페칸바루,ID,PKU
술탄 타하 공항,잠비,ID,DJB
수마로롱 마마사 공항,수마로롱,ID,n/a
숨바왕가 공항,숨바왕가,TZ,SUT
섬버그 공항,셰틀랜드 제도,GB,LSI
서머 비버 공항,여름 비버,CA,SUR
수미 공항,수미,UA,UMY
쑤난 슈오팡 국제공항,우시,CN,WUX
순찰레스 에어로클럽 공항,순찰레스,AR,NCJ
순스발 티므루 공항,순스발-한산드,SE,SDL
선샤인 코스트 공항,선샤인 코스트,AU,MCY
순타르 공항,선타르,RU,SUY
쑤냐니 공항,수냐니,GH,NYI
수파디오 공항,폰티아낙,ID,PNK
수랏 공항,수라트,IO,STV
수랏타니 공항,수랏타니,TH,URT
수르구트 국제공항,수르구트,RU,SGC
수리가오 공항,수리가오,PH,SUG
수르케트 공항,수르케트,NP,SKH
수완나품 공항,방콕,TH,BKK
수발키 공항,수발키,PL,n/a
스발바르 공항 롱이어,롱이어비엔,NO,LYR
스베그 공항,스베그,SE,EVG
스베틀라야 공항,스베틀라야,RU,ETL
스볼베르 공항,스볼베르,NO,SVJ
스와미 비베카난다 공항,라이푸르,IO,RPR
스완 리버 공항,스완 강,CA,ZJN
스완지 공항,스완지,GB,SWS
샴수단 누르 공항,반자르마신,ID,BDJ
시드니 공항,시드니,AU,SYD
식티브카르 공항,식팁카르,RU,SCW
실트 공항,실트,DE,GWT
시러큐스 핸콕 국제 공항,시러큐스,US,SYR
시로스 아일랜드 내셔널 공항,시로스,GR,JSY
슈쿠란 아미누딘 아미르 공항,루욱,ID,LUW
슈니크 공항,슈닉,AM,n/a
타바 국제 공항,타바,EG,TCP
타바르카 아인 드라함 국제공항,타바르카,TN,TBJ
타바스 공항,타바스,IR,TCX
타바팅가 국제공항,타바팅가,BR,TBT
타비테우에아 북공항,타비테우에아 북부,KI,TBF
타비테우에아 사우스 공항,타비테우에아 사우스,KI,TSU
타보라 공항,타보라,TZ,TBO
타브리즈 국제 공항,타브리즈,IR,TBZ
타부빌 공항,타부빌,PG,TBG
타부크 공항,타부크,SA,TUU
타청 공항,타청,CN,TCG
타칠렉 공항,타칠렉,MM,THL
타코마 내로스 공항,타코마,US,TIW
타둘레 레이크 공항,타둘레 호수,CA,XTL
타간로크 공항,타간로크,RU,TGK
타후아 공항,타후아,NE,THZ
타이중 공항,타이중,TW,RMQ
타이프 공항,타이프,SA,TIF
타이난 공항,타이난,TW,TNN
타이베이 쑹산 공항,타이베이,TW,TSA
타이샤 공항,타이샤,EC,n/a
타이동 공항,타이둥,TW,TTT
타이완 타오위안 국제공항,타이베이,TW,TPE
타이위안 우수 국제공항,타이위안,CN,TYN
타이즈 국제 공항,타이즈,YE,TAI
타이저우 루차오 공항,타이저우,CN,HYN
다지마 공항,도요오카,JP,TJH
탁 공항,탁,TH,TKT
다카카 비행장,타카카,NZ,KTF
다카마쓰 공항,다카마츠,JP,TAK
다카포토 공항,타카포토,PF,TKP
다카로아 공항,타카로아,PF,TKX
타카말트 공항,일리지,DZ,VVZ
타코라디 공항,타코라디,GH,TKD
타코트나 공항,타코트나,US,TCT
다쿠메 공항,타쿠메,PF,TJN
탈라기 공항,아르한겔스크,RU,ARH
탈라칸 공항,탈라칸,RU,TLK
탈라스 공항,탈라스,KG,n/a
탈디코간 공항,탈디코르간,KZ,TDK
탤러해시 국제 공항,탤러해시,US,TLH
탈린 공항,탈린,EE,TLL
탈로요크 공항,탈로요크,CA,YYH
땀껑 공항,탐 키,#N/A,TMK
타말레 공항,타말레,GH,TML
다마나 공항,타마나,KI,TMN
타마린도 공항,타마린도,CR,TNO
탐바쿤다 공항,탐바쿤다,SN,TUD
탐벨란 공항,탐벨란,ID,TBX
탐보르 공항,탬버,CR,TMU
탐보프 돈스코예 공항,탐보프,RU,TBW
탐브라우 웨루르 공항,탐브라우,ID,n/a
타만라세트 공항,타만라셋,DZ,TMR
탬파 국제 공항,탬파,US,TPA
탬파 파당 공항,마무주,ID,MJU
탐페레 피르칼라 공항,탐페레,FI,TMP
타무인 공항,타무인,MX,TSL
탬워스 공항,탬워스,AU,TMW
탄손누트 국제공항,호치민,#N/A,SGN
탄탄 공항,탄탄,MA,TTA
타나 토라자 공항,타나,ID,TRT
타나 메라 공항,타나메라,ID,TMH
탄크레도 네베스 국제공항,벨루오리존치,BR,CNF
탄다그 공항,탄다그,PH,TDG
탕가 공항,탕가,TZ,TGT
탕가라 다 세라 공항,탕가라,BR,TGQ
탕에랑 부디아르토 공항,탕게랑,ID,RTO
탕헤르 이븐 바투타 공항,탕헤르,MA,TNG
탕산 산뉘허 공항,당산,CN,TVS
탄중 하라판 공항,탄중 셀로르,ID,TJS
탄중 마니스 공항,탄중 마니스,MY,TGC
타오스 지역공항,타오스,US,TSM
타파출라 국제공항,타파출라,MX,TAP
타피니 공항,타피니,PG,TPI
타평정 공항,타플레중,NP,TPJ
타푸루콰라 공항,산타 이사벨 두 히우 네그로,BR,IRZ
타라마 공항,타라마,JP,TRA
타란토 그로타글리 공항,타란토,IT,TAR
타라파카 공항,타라파카,CO,TCD
타라포아 공항,타라포아,EC,TPC
타라즈 공항,타라즈,KZ,DMB
타르브 루르드 피레네 공항,타르브-루르드,FR,LDE
타리 공항,타리,AU,TRO
타르구 무레슈 국제공항,타르구 무레스,RO,TGM
타리 공항,타리,PG,TIZ
타린코트 공항,타린코트,AF,TII
타르코살레 공항,타르코-세일,RU,TQL
타룸 공항,타룸,AU,XTO
타르타갈 공항,타르타갈,AR,TTG
타르투 공항,타르투,EE,TAY
타슈켄트 국제 공항,타슈켄트,UZ,TAS
타슈쿠르간 공항,타슈쿠르간,CN,HQL
타스타골 공항,타스타골,RU,n/a
타실라크 공항,타실라크,GL,AGM
타식말라야 공항,타시크말라야,ID,TSY
타시우자크 공항,타시우자크,CA,YTQ
다타코토 공항,타타코토,PF,TKV
타탈리나 LRRS 공항,타탈리나,US,TLJ
타타이틀크 공항,타타이틀렉,US,TEK
타우포 공항,타우포,NZ,TUO
타우랑가 공항,타우랑가,NZ,TRG
타와우 공항,타와우,MY,TWU
타자디트 공항,주에라테,MR,OUZ
트빌리시 국제 공항,트빌리시,GE,TBS
테아나우 공항,테아나우,NZ,TEU
테벨리안 공항,신탕,ID,SQG
테베사 공항,테베사,DZ,TEE
테드 스티븐스 앵커리지 국제 공항,앵커리지,US,ANC
티스사이드 국제 공항,더럼,GB,MME
테페 공항,테페,BR,TFF
테헤란 이맘 호메이니 국제 공항,테헤란,IR,IKA
테우아칸 공항,테우아칸,MX,TCN
테세이라 데 프레이타스 공항,테이셰이라 드 프레이타스,BR,TXF
테키르다 촐루 공항,테키르다그,TR,TEQ
텔라 공항,텔라,HN,TEA
텔라비 에레클레 2세 공항,그루지야,GE,n/a
텔퍼 공항,텔퍼,AU,TEF
텔러 공항,말하는 사람,US,TLA
텔루라이드 지역공항,텔루라이드,US,TEX
텔루피드 공항,텔루피드,MY,TEL
우벨란디아 공항,우베르란디아,BR,UDI
테나키 수상비행기 기지,테나키,US,TKE
테네리페 북부 공항,테네리페,ES,TFN
테네리페 남부 공항,테네리페,ES,TFS
텅충 투오펑 공항,텅충,CN,TCZ
테니엔테 아민 아유브 곤잘레스 공항,엔카르나시온,PY,ENO
테니엔테 코로넬 루이스 아 만티야 국제공항,털칸,EC,TUA
테니엔테 제네랄 벤하민 마티엔조 국제공항,투쿠만,AR,TUC
테니엔테 호르헤 헨리히 아라우즈 공항,트리니다드,BO,TDD
테니엔테 훌리오 가야르도 공항,푸에르토 나탈레스,CL,PNT
테넌트 크릭 공항,테넌트 크릭,AU,TCA
텐징 힐러리 공항,루클라,NP,LUA
테플리 클류치 공항,칸디가,RU,KDY
테레지나 세나도르 페트로니우 포르텔라 공항,테레지나,BR,THE
테르마스 데 리오 혼도 공항,리오 온도 온천,AR,RHD
테르메스 공항,테르메즈,UZ,TMJ
터니 공항,테르니,RU,NEI
테르노필 공항,테르노필,UA,n/a
테런스 B. 레섬 국제공항,토르톨라,#N/A,EIS
테레 호트 국제공항,테레호트,US,HUF
테루엘 공항,테루엘,ES,TEV
테트아라발레인 공항,테테-알-라-발렌,CA,ZTB
테터보로 공항,테터보로,US,TEB
텍사다/길리스베이 공항,길리스 베이,CA,YGB
텍사캐나 지역공항,텍사르카나,US,TXK
테즈퍼 공항,테즈푸르,IO,TEZ
테즈 공항,테즈,IO,TEI
탄드웨 공항,탄드웨,MM,SNW
탄굴 공항,탕굴,AU,THG
달고민다 공항,타르고민다,AU,XTG
이스턴 아이오와 공항,시더래피즈,US,CID
더 그래니테스 공항,화강암,AU,GTS
모뉴먼트 공항,인산염 언덕,AU,PHQ
파스 공항,파스,CA,YQD
시어도어 프랜시스 그린 스테이트 공항,섭리,US,PVD
테살로니키 공항,테살로니키,GR,SKG
시프 리버 폴스 공항,시프 리버 폭포,US,TVF
티마라푸시 공항,티마라푸시,MV,TMF
토 쑤언 공항,탄호아,#N/A,THD
톰슨 공항,톰슨,CA,YTH
쏜 베이 수상비행기 기지,쏜 베이,US,KTB
토르쇼픈 공항,토르쇼픈,IS,THO
선더 베이 국제 공항,썬더베이,CA,YQT
톈진 빈하이 국제공항,천진,CN,TSN
톈수이 마이지산 공항,천수이,CN,THQ
티가 공항,티가 섬,NC,TGJ
티후아나 국제 공항,티후아나,MX,TIJ
티케하우 공항,티케하우,PF,TIH
틱시 공항,틱시,RU,IKS
팀비키 공항,팀비키,CO,TBD
팀북투 공항,통부투,ML,TOM
티모운 공항,티미문,DZ,TMX
티미쇼아라 트라이안 부이아 국제공항,티미쇼아라,RO,TSR
티민스 빅터 M. 파워 공항,티민스,CA,YTS
틴 시티 LRRS 공항,틴 시티,US,TNC
틴두프 공항,틴두프,DZ,TIN
팅고 마리아 공항,팅고 마라,PE,TGI
팅월 공항,레르윅,GB,LWK
티니안 국제공항,티니안,MP,TIQ
틴슨 펜 비행장,킹스턴,JM,KTP
티오만 공항,티오만 섬,MY,TOD
티라나 국제공항Nene Tereza,티라나,AL,TIA
티리 공항,타이리,GB,TRE
티루치라팔리 국제공항,티루치라팔리,IO,TRZ
티루파티 공항,티루파티,IO,TIR
티스카 자네트 공항,자넷,DZ,DJG
티사 탱크 워터드롬,티사마하라마,LK,TTW
티밧 공항,티바트,ME,TIV
질리크 리우트 공항,팔랑카라야,ID,PKY
테니엔테 FAP 하이메 몽트뢰유 모랄레스 공항,침보테,PE,CHM
토아마시나 공항,토아마시나,MG,TMM
토비아스 볼라뇨스 국제 공항,산호세,CR,SYQ
토볼스크 레메조프 공항,토볼스크,RU,RMZ
토브룩 공항,토브룩,LY,TOB
토코아 공항,토코아,US,TOC
토쿠멘 국제 공항,파나마 시티,PA,PTY
토피노 롱비치 공항,토피노,CA,YAZ
토기악 공항,토기악,US,TOG
도조 우나 우나 탄중 아피 공항,도조 우나 우나,ID,OJU
